Activity ID,Activity Name,Planned Duration,Planned Labor Units,Remaining Labor Units,Start,Finish,Activity % Complete,Planned Total Cost,BL1 Start,BL1 Finish,Planned Nonlabor Units,Total Float
          CM_INF_5150,Award: Valves,21.0d,0.0h,0.0h,01-27-21,02-25-21,0%,"$72,000 ",,,72000.0h,121.0d
          CM_INF_5020,Vendor Lead Time: Neg Pumps,118.0d,0.0h,0.0h,02-26-21,08-12-21,0%,$0 ,,,0.0h,125.0d
          CM_INF_5160,Vendor Lead Time: Valves,118.0d,0.0h,0.0h,02-26-21,08-12-21,0%,$0 ,,,0.0h,121.0d
          CM_INF_5110,RCV: Manifold,5.0d,0.0h,0.0h,04-21-21,04-27-21,0%,$0 ,,,0.0h,201.0d
          CM_INF_5120,Inspect: Manifold,20.0d,0.0h,0.0h,04-21-21,05-18-21,0%,$0 ,,,0.0h,201.0d
          CM_INF_5130,Accept: Manifold,1.0d,0.0h,0.0h,04-28-21,04-28-21,0%,"$16,000 ",,,16000.0h,326.0d
          CM_INF_5132,Ship: Manifold,9.0d,0.0h,0.0h,05-19-21,06-01-21,0%,$250 ,,,250.0h,201.0d
          CM_INF_5030,RCV: Neg Pumps,5.0d,0.0h,0.0h,08-06-21,08-12-21,0%,$0 ,,,0.0h,125.0d
          CM_INF_5040,Inspect: Neg Pumps,20.0d,0.0h,0.0h,08-06-21,09-02-21,0%,$0 ,,,0.0h,125.0d
          CM_INF_5050,Accept: Neg Pumps,1.0d,0.0h,0.0h,08-13-21,08-13-21,0%,"$160,043 ",,,160043.0h,251.0d
          CM_INF_5170,RCV: Valves,5.0d,0.0h,0.0h,08-13-21,08-19-21,0%,$0 ,,,0.0h,121.0d
          CM_INF_5180,Inspect: Valves,19.0d,0.0h,0.0h,08-13-21,09-09-21,0%,$0 ,,,0.0h,121.0d
          CM_INF_5190,Accept - Valves,5.0d,0.0h,0.0h,08-20-21,08-26-21,0%,"$72,000 ",,,72000.0h,242.0d
          CM_INF_5052,Ship: Neg Pumps,10.0d,0.0h,0.0h,09-03-21,09-17-21,0%,$500 ,,,500.0h,125.0d
          CM_INF_5200,Ship: Valves,10.0d,0.0h,0.0h,09-10-21,09-23-21,0%,$250 ,,,250.0h,121.0d
        L2HE - BL - 2021-10.1.02.05.15.03  Infrastructure Installation and Commissioning,,125.0d,1043.0h,1043.0h,07-01-20,12-30-20,,"$30,000 ",,,30000.0h,126.0d
          CM_INF_4010,Installation and Commissioning vCM Beamline Pump & Equipment,34.0d,72.0h,72.0h,07-01-20,08-18-20,0%,$0 ,,,0.0h,142.0d
          CM_INF_4000,Installation and Commissioning  MP9 Cleanroom upgrades,19.0d,180.0h,180.0h,08-11-20,09-04-20,0%,$0 ,,,0.0h,129.0d
          CM_INF_4020,Installation and Commissioning Beamline Under Vacuum Tooling,10.0d,72.0h,72.0h,08-18-20,08-31-20,0%,$0 ,,,0.0h,133.0d
          CM_INF_2000,"Installation, Inspection & Commissioning 7kW SSAs and peripherals (L)",70.0d,719.0h,719.0h,09-18-20,12-30-20,0%,$0 ,,,0.0h,126.0d
          CM_INF_2010,"Installation, Inspection & Commissioning 7kW SSAs and peripherals (M&S)",70.0d,0.0h,0.0h,09-18-20,12-30-20,0%,"$30,000 ",,,30000.0h,126.0d
        L2HE - BL - 2021-10.1.02.05.15.04  FNAL CMTS,,0.0d,0.0h,0.0h,,,,$0 ,,,0.0h,0.0d
      L2HE - BL - 2021-10.1.02.05.20  Cryomodule Installation Support & Shipping - FNAL,,225.0d,858.0h,858.0h,07-07-21,06-08-22,,"$45,771 ",,,45771.4h,642.0d
        L2HE - BL - 2021-10.1.02.05.20.01  1.3 GHz Shipping,,232.0d,858.0h,858.0h,07-07-21,06-08-22,,"$45,771 ",,,45771.4h,663.0d
          CM_SHIP_1989,Prep to Ship Cryomodule #F1.3-vCM,21.0d,429.0h,429.0h,07-07-21,08-04-21,0%,$0 ,,,0.0h,672.0d
          CM_SHIP_1990,Ship Cryomodule #F1.3--vCM,10.0d,0.0h,0.0h,08-05-21,08-18-21,0%,"$22,858 ",,,22857.7h,774.0d
          CM_SHIP_1999,Prep to Ship Cryomodule #F1.3-1,20.0d,429.0h,429.0h,04-27-22,05-24-22,0%,$0 ,,,0.0h,663.0d
          CM_SHIP_2000,Ship Cryomodule #F1.3-1,10.0d,0.0h,0.0h,05-25-22,06-08-22,0%,"$22,914 ",,,22913.7h,663.0d
        L2HE - BL - 2021-10.1.02.05.20.02  1.3 GHz Installation Support,,0.0d,0.0h,0.0h,,,,$0 ,,,0.0h,0.0d
      L2HE - BL - 2021-10.1.02.05.27  Additional 1.3 GHz Cryomodule Cavity Components - FNAL,,189.0d,975.0h,975.0h,05-30-23,03-12-24,,$0 ,,,0.0h,177.0d
        CM_MS_5200,COMP: FNAL Cryomodule Assembly of additional cryomodules,0.0d,0.0h,0.0h,,03-12-24,0%,$0 ,,,0.0h,121.0d
        L2HE - BL - 2021-10.1.02.05.27.01  Cavity Fabrication,,86.0d,975.0h,975.0h,05-30-23,09-28-23,,$0 ,,,0.0h,288.0d
          CM_CAV_499,SOTR Support for additional Cavity Procurement,86.0d,435.0h,435.0h,05-30-23,09-28-23,0%,$0 ,,,0.0h,288.0d
          CM_CAV_500,RCV Cavities F11 Batch 1,1.0d,0.0h,0.0h,05-30-23,05-30-23,0%,$0 ,,,0.0h,105.0d
          CM_CAV_498,SOTR Vendor Support for additional Cavity Procurement,86.0d,240.0h,240.0h,05-30-23,09-28-23,0%,$0 ,,,0.0h,288.0d
          CM_CAV_520,Accept Cavities F11 Batch 1,1.0d,0.0h,0.0h,05-31-23,05-31-23,0%,$0 ,,,0.0h,114.0d
          CM_CAV_510,Inspect Cavities F11 Batch 1,10.0d,50.0h,50.0h,05-31-23,06-13-23,0%,$0 ,,,0.0h,105.0d
          CM_CAV_505,RCV Cavities F11 Batch 2,1.0d,0.0h,0.0h,06-20-23,06-20-23,0%,$0 ,,,0.0h,105.0d
          CM_CAV_515,Inspect Cavities F11 Batch 2,10.0d,50.0h,50.0h,06-21-23,07-05-23,0%,$0 ,,,0.0h,105.0d
          CM_CAV_525,Accept Cavities F11 Batch 2,1.0d,0.0h,0.0h,06-21-23,06-21-23,0%,$0 ,,,0.0h,114.0d
          CM_CAV_530,RCV Cavities F12 Batch 1,1.0d,0.0h,0.0h,07-12-23,07-12-23,0%,$0 ,,,0.0h,110.0d
          CM_CAV_540,Accept Cavities F12 Batch 1,1.0d,0.0h,0.0h,07-13-23,07-13-23,0%,$0 ,,,0.0h,119.0d
          CM_CAV_535,Inspect Cavities F12 Batch 1,10.0d,50.0h,50.0h,07-13-23,07-26-23,0%,$0 ,,,0.0h,110.0d
          CM_CAV_532,RCV Cavities F12 Batch 2,1.0d,0.0h,0.0h,08-01-23,08-01-23,0%,$0 ,,,0.0h,111.0d
          CM_CAV_545,Accept Cavities F12 Batch 2,1.0d,0.0h,0.0h,08-02-23,08-02-23,0%,$0 ,,,0.0h,120.0d
          CM_CAV_538,Inspect Cavities F12 Batch 2,10.0d,50.0h,50.0h,08-02-23,08-15-23,0%,$0 ,,,0.0h,111.0d
          CM_CAV_550,RCV Cavities F13 Batch 1,1.0d,0.0h,0.0h,08-22-23,08-22-23,0%,$0 ,,,0.0h,116.0d
          CM_CAV_560,Accept Cavities F13 Batch 1,1.0d,0.0h,0.0h,08-23-23,08-23-23,0%,$0 ,,,0.0h,125.0d
          CM_CAV_555,Inspect Cavities F13 Batch 1,10.0d,50.0h,50.0h,08-23-23,09-06-23,0%,$0 ,,,0.0h,116.0d
          CM_CAV_553,RCV Cavities F13 Batch 2,1.0d,0.0h,0.0h,09-13-23,09-13-23,0%,$0 ,,,0.0h,116.0d
          CM_CAV_565,Accept Cavities F13 Batch 2,1.0d,0.0h,0.0h,09-14-23,09-14-23,0%,$0 ,,,0.0h,125.0d
          CM_CAV_558,Inspect Cavities F13 Batch 2,10.0d,50.0h,50.0h,09-14-23,09-27-23,0%,$0 ,,,0.0h,116.0d
        L2HE - BL - 2021-10.1.02.05.27.02  Cavity Fabrication Components,,0.0d,0.0h,0.0h,,,,$0 ,,,0.0h,0.0d
        L2HE - BL - 2021-10.1.02.05.27.03  Cavity Feedthroughs,,0.0d,0.0h,0.0h,,,,$0 ,,,0.0h,0.0d
      L2HE - BL - 2021-10.1.02.05.28  Additional 1.3 GHz Cryomodule String Assembly Components - FNAL,,466.0d,1765.0h,1765.0h,01-04-22,11-07-23,,"$687,636 ",,,687636.0h,260.0d
        L2HE - BL - 2021-10.1.02.05.28.01  Cavity String Bellows,,93.0d,86.0h,86.0h,02-08-23,06-20-23,,$0 ,,,0.0h,358.0d
          CM_CSB_580,RCV Upstream Bellows F12,1.0d,0.0h,0.0h,02-08-23,02-08-23,0%,$0 ,,,0.0h,187.0d
          CM_CSB_600,RCV Upstream Bellows F13,1.0d,0.0h,0.0h,02-08-23,02-08-23,0%,$0 ,,,0.0h,188.0d
          CM_CSB_560,RCV Upstream Bellows F11,1.0d,0.0h,0.0h,02-08-23,02-08-23,0%,$0 ,,,0.0h,186.0d
          CM_CSB_499,SOTR Support for additional Cavity String Bellows Procurement,92.3d,62.0h,62.0h,02-08-23,06-20-23,0%,$0 ,,,0.0h,358.0d
          CM_CSB_570,Accept Upstream Bellows - F11,1.0d,0.0h,0.0h,02-09-23,02-09-23,0%,$0 ,,,0.0h,186.0d
          CM_CSB_590,Accept Upstream Bellows - F12,1.0d,0.0h,0.0h,02-09-23,02-09-23,0%,$0 ,,,0.0h,187.0d
          CM_CSB_610,Accept Upstream Bellows - F13,1.0d,0.0h,0.0h,02-09-23,02-09-23,0%,$0 ,,,0.0h,188.0d
          CM_CSB_575,Inspect Upstream Bellows F11,5.0d,1.0h,1.0h,02-09-23,02-15-23,0%,$0 ,,,0.0h,229.0d
          CM_CSB_595,Inspect Upstream Bellows F12,5.0d,1.0h,1.0h,02-09-23,02-15-23,0%,$0 ,,,0.0h,264.0d
          CM_CSB_615,Inspect Upstream Bellows F13,5.0d,1.0h,1.0h,02-09-23,02-15-23,0%,$0 ,,,0.0h,299.0d
          CM_CSB_500,RCV Cavity String Bellows and Spools F11,1.0d,0.0h,0.0h,04-17-23,04-17-23,0%,$0 ,,,0.0h,139.0d
          CM_CSB_510,Accept Cavity String Bellows and Spools F11,1.0d,0.0h,0.0h,04-18-23,04-18-23,0%,$0 ,,,0.0h,139.0d
          CM_CSB_515,Inspect Cavity String Bellows and Spools F11,5.0d,7.0h,7.0h,04-18-23,04-24-23,0%,$0 ,,,0.0h,182.0d
          CM_CSB_520,RCV Cavity String Bellows and Spools F12,1.0d,0.0h,0.0h,05-15-23,05-15-23,0%,$0 ,,,0.0h,120.0d
          CM_CSB_530,Accept Cavity String Bellows and Spools F12,1.0d,0.0h,0.0h,05-16-23,05-16-23,0%,$0 ,,,0.0h,120.0d
          CM_CSB_535,Inspect Cavity String Bellows and Spools F12,5.0d,7.0h,7.0h,05-16-23,05-22-23,0%,$0 ,,,0.0h,197.0d
          CM_CSB_540,RCV Cavity String Bellows and Spools F13,1.0d,0.0h,0.0h,06-13-23,06-13-23,0%,$0 ,,,0.0h,101.0d
          CM_CSB_550,Accept Cavity String Bellows and Spools F13,1.0d,0.0h,0.0h,06-14-23,06-14-23,0%,$0 ,,,0.0h,101.0d
          CM_CSB_555,Inspect Cavity String Bellows and Spools F13,5.0d,7.0h,7.0h,06-14-23,06-20-23,0%,$0 ,,,0.0h,212.0d
        L2HE - BL - 2021-10.1.02.05.28.02  Magnets,,404.0d,1027.0h,1027.0h,04-04-22,11-07-23,,"$539,100 ",,,539100.0h,260.0d
          CM_MA_499,SOTR Support for Magnet Procurement Additonal Cryomodules,404.0d,315.0h,315.0h,04-04-22,11-07-23,0%,$0 ,,,0.0h,260.0d
          CM_MA_500,Prepare Requisition Magnet Additonal Cryomodules,10.0d,0.0h,0.0h,04-04-22,04-15-22,0%,$0 ,,,0.0h,102.0d
          CM_MA_505,Req: Magnets Additonal Cryomodules,27.0d,0.0h,0.0h,04-18-22,05-24-22,0%,"$94,828 ",,,94828.0h,102.0d
          CM_MA_510,Requisition Approval Cycle: Magnets Additonal Cryomodules,15.0d,0.0h,0.0h,05-25-22,06-15-22,0%,$0 ,,,0.0h,102.0d
          CM_MA_515,Procurement Effort: Magnets for additional CMs,35.0d,0.0h,0.0h,06-16-22,08-04-22,0%,$0 ,,,0.0h,102.0d
          CM_MA_520,Award: Magnets Additonal Cryomodules,100.0d,0.0h,0.0h,09-01-22,01-27-23,0%,"$94,828 ",,,94828.0h,83.0d
          CM_MA_705,Prepare Requisition Clamps Additonal Cryomodules,10.0d,0.0h,0.0h,09-01-22,09-15-22,0%,$0 ,,,0.0h,166.0d
          CM_MA_655,Prepare Requisition Magnet Components Additonal Cryomodules,10.0d,0.0h,0.0h,09-01-22,09-15-22,0%,$0 ,,,0.0h,182.0d
          CM_MA_710,Req: Clamps for additional cryomodules,26.0d,0.0h,0.0h,11-01-22,12-08-22,0%,"$59,016 ",,,59016.0h,134.0d
          CM_MA_660,Req: Magnet Components Additonal Cryomodules,26.0d,0.0h,0.0h,11-01-22,12-08-22,0%,"$25,856 ",,,25856.0h,150.0d
          CM_MA_715,Requisition Approval Cycle: Clamps for additional cryomodules,1.0d,0.0h,0.0h,12-09-22,12-09-22,0%,$0 ,,,0.0h,134.0d
          CM_MA_665,Requisition Approval Cycle: Magnet Components Additonal Cryomodules,1.0d,0.0h,0.0h,12-09-22,12-09-22,0%,$0 ,,,0.0h,150.0d
          CM_MA_720,Procurement Effort: Clamps for additional CMs,35.0d,0.0h,0.0h,12-12-22,02-02-23,0%,$0 ,,,0.0h,134.0d
          CM_MA_670,Procurement Effort: Magnet Components for additional CMs,35.0d,0.0h,0.0h,12-12-22,02-02-23,0%,$0 ,,,0.0h,150.0d
          CM_MA_525,Vendor Lead Time - Magnets for additional cryomodules,120.0d,0.0h,0.0h,01-30-23,07-19-23,0%,$0 ,,,0.0h,83.0d
          CM_MA_725,Award: Clamps for additional cryomodules,22.0d,0.0h,0.0h,02-03-23,03-07-23,0%,"$59,016 ",,,59016.0h,134.0d
          CM_MA_675,Award: Magnet Components Additonal Cryomodules,22.0d,0.0h,0.0h,02-03-23,03-07-23,0%,"$25,856 ",,,25856.0h,150.0d
          CM_MA_730,Vendor Lead Time - Clamps for additional cryomodules,62.0d,0.0h,0.0h,03-08-23,06-02-23,0%,$0 ,,,0.0h,134.0d
          CM_MA_680,Vendor Lead Time - Magnet Components Additonal Cryomodules,62.0d,0.0h,0.0h,03-08-23,06-02-23,0%,$0 ,,,0.0h,150.0d
          CM_MA_740,RCV Clamps  F11-13,1.0d,0.0h,0.0h,06-05-23,06-05-23,0%,$0 ,,,0.0h,139.0d
          CM_MA_750,Inspect Clamps F11-13,30.0d,24.0h,24.0h,06-05-23,07-17-23,0%,$0 ,,,0.0h,139.0d
          CM_MA_745,Accept Clamps F11-13,5.0d,0.0h,0.0h,06-05-23,06-09-23,0%,"$44,262 ",,,44262.0h,365.0d
          CM_MA_690,RCV Magnet Components - Additonal Cryomodules,19.0d,0.0h,0.0h,06-05-23,06-29-23,0%,$0 ,,,0.0h,150.0d
          CM_MA_700,Inspect Magnet Components - Additonal Cryomodules,19.0d,24.0h,24.0h,06-05-23,06-29-23,0%,$0 ,,,0.0h,150.0d
          CM_MA_695,Accept Magnet Components - Additonal Cryomodules,19.0d,0.0h,0.0h,06-05-23,06-29-23,0%,"$25,856 ",,,25856.0h,351.0d
          CM_MA_760,Accept Clamps J11,5.0d,0.0h,0.0h,06-19-23,06-23-23,0%,"$14,754 ",,,14754.0h,355.0d
          CM_MA_535,RCV Magnet - F11,1.0d,0.0h,0.0h,07-20-23,07-20-23,0%,$0 ,,,0.0h,106.0d
          CM_MA_540,Accept Magnet - F11,1.0d,0.0h,0.0h,07-20-23,07-20-23,0%,"$23,707 ",,,23707.0h,111.0d
          CM_MA_595,Deliver Magnet - F12,20.0d,0.0h,0.0h,07-20-23,08-16-23,0%,$0 ,,,0.0h,121.0d
          CM_MA_565,RCV Magnet - J11,1.0d,0.0h,0.0h,07-20-23,07-20-23,0%,$0 ,,,0.0h,83.0d
          CM_MA_570,Accept Magnet - J11,1.0d,0.0h,0.0h,07-20-23,07-20-23,0%,"$23,707 ",,,23707.0h,88.0d
          CM_MA_545,Inspect Magnet F11,5.0d,8.0h,8.0h,07-21-23,07-27-23,0%,$0 ,,,0.0h,106.0d
          CM_MA_575,Inspect Magnet J11,5.0d,8.0h,8.0h,07-21-23,07-27-23,0%,$0 ,,,0.0h,83.0d
          CM_MA_550,Prep to Test Magnet - F11,10.0d,28.0h,28.0h,07-28-23,08-10-23,0%,$0 ,,,0.0h,106.0d
          CM_MA_580,Prep to Test Magnet - J11,10.0d,28.0h,28.0h,07-28-23,08-10-23,0%,$0 ,,,0.0h,83.0d
          CM_MA_555,Warm Test Magnet - F11,15.0d,128.0h,128.0h,08-11-23,08-31-23,0%,$0 ,,,0.0h,106.0d
          CM_MA_585,Warm Test Magnet - J11,15.0d,128.0h,128.0h,08-11-23,08-31-23,0%,$0 ,,,0.0h,83.0d
          CM_MA_600,RCV Magnet - F12,1.0d,0.0h,0.0h,08-17-23,08-17-23,0%,$0 ,,,0.0h,121.0d
          CM_MA_605,Accept Magnet - F12,1.0d,0.0h,0.0h,08-17-23,08-17-23,0%,"$23,707 ",,,23707.0h,126.0d
          CM_MA_625,Deliver Magnet - F13,20.0d,0.0h,0.0h,08-17-23,09-14-23,0%,$0 ,,,0.0h,136.0d
          CM_MA_610,Inspect Magnet F12,5.0d,8.0h,8.0h,08-18-23,08-24-23,0%,$0 ,,,0.0h,121.0d
          CM_MA_615,Prep to Test Magnet - F12,10.0d,28.0h,28.0h,08-25-23,09-08-23,0%,$0 ,,,0.0h,121.0d
          CM_MA_590,Ship Magnet - Lot #11J to JLab,5.0d,8.0h,8.0h,09-01-23,09-08-23,0%,$0 ,,,0.0h,83.0d
          CM_MA_620,Warm Test Magnet - F12,15.0d,128.0h,128.0h,09-11-23,09-29-23,0%,$0 ,,,0.0h,121.0d
          CM_MA_630,RCV Magnet - F13,1.0d,0.0h,0.0h,09-15-23,09-15-23,0%,$0 ,,,0.0h,136.0d
          CM_MA_635,Accept Magnet - F13,1.0d,0.0h,0.0h,09-15-23,09-15-23,0%,"$23,707 ",,,23707.0h,141.0d
          CM_MS_5600,COMP: FNAL Magnets for additional crymodules,0.0d,0.0h,0.0h,,09-15-23,0%,$0 ,,,0.0h,297.0d
          CM_MA_640,Inspect Magnet F13,5.0d,8.0h,8.0h,09-18-23,09-22-23,0%,$0 ,,,0.0h,136.0d
          CM_MA_645,Prep to Test Magnet - F13,10.0d,28.0h,28.0h,09-25-23,10-06-23,0%,$0 ,,,0.0h,136.0d
          CM_MA_650,Warm Test Magnet - F13,15.0d,128.0h,128.0h,10-09-23,10-27-23,0%,$0 ,,,0.0h,136.0d
        L2HE - BL - 2021-10.1.02.05.28.03  BPMs,,373.0d,352.0h,352.0h,01-04-22,06-27-23,,"$96,948 ",,,96948.0h,353.0d
          CM_BPM_500,Prepare Req: BPM for additional CMs,10.0d,0.0h,0.0h,01-04-22,01-18-22,0%,$0 ,,,0.0h,159.0d
          CM_BPM_499,SOTR Support BPM Procurement for additional CMs,373.0d,134.0h,134.0h,01-04-22,06-27-23,0%,$0 ,,,0.0h,353.0d
          CM_BPM_510,Req: BPM for additional CMs,35.0d,0.0h,0.0h,01-19-22,03-09-22,0%,"$32,316 ",,,32316.0h,159.0d
          CM_BPM_520,Requisition Approval Cycle: BPM for additional CMs,15.0d,0.0h,0.0h,03-10-22,03-30-22,0%,$0 ,,,0.0h,159.0d
          CM_BPM_530,Procurement Effort: BPM for additional CMs,35.0d,0.0h,0.0h,03-31-22,05-18-22,0%,$0 ,,,0.0h,159.0d
          CM_BPM_540,Award: BPM for additional CMs,60.0d,0.0h,0.0h,09-01-22,11-28-22,0%,"$32,316 ",,,32316.0h,86.0d
          CM_BPM_550,Vendor Lead Time - BPMs for additional CMs,100.0d,0.0h,0.0h,11-29-22,04-24-23,0%,$0 ,,,0.0h,110.0d
          CM_BPM_4190,Fabricate Studs - Fermilab Machine Shop,60.0d,86.0h,86.0h,11-29-22,02-27-23,0%,$0 ,,,0.0h,438.0d
          CM_BPM_650,Deliver BPMs - F12,12.0d,0.0h,0.0h,04-25-23,05-10-23,0%,$0 ,,,0.0h,184.0d
          CM_BPM_570,RCV BPMs - F11,1.0d,0.0h,0.0h,04-25-23,04-25-23,0%,$0 ,,,0.0h,161.0d
          CM_BPM_580,Accept BPMs - F11,5.0d,0.0h,0.0h,04-25-23,05-01-23,0%,"$8,079 ",,,8079.0h,177.0d
          CM_BPM_620,Accept BPMs - J11,5.0d,0.0h,0.0h,04-25-23,05-01-23,0%,"$8,079 ",,,8079.0h,126.0d
          CM_BPM_610,RCV BPMs - J11,1.0d,0.0h,0.0h,04-25-23,04-25-23,0%,$0 ,,,0.0h,110.0d
          CM_BPM_590,Inspect BPMs - F11,20.0d,32.0h,32.0h,04-26-23,05-23-23,0%,$0 ,,,0.0h,161.0d
          CM_BPM_630,Inspect BPMs - J11,20.0d,32.0h,32.0h,04-26-23,05-23-23,0%,$0 ,,,0.0h,110.0d
          CM_BPM_690,Deliver BPMs - F13,12.0d,0.0h,0.0h,05-11-23,05-26-23,0%,$0 ,,,0.0h,207.0d
          CM_BPM_660,RCV BPMs - F12,1.0d,0.0h,0.0h,05-11-23,05-11-23,0%,$0 ,,,0.0h,184.0d
          CM_BPM_670,Accept BPMs - F12,5.0d,0.0h,0.0h,05-11-23,05-17-23,0%,"$8,079 ",,,8079.0h,381.0d
          CM_BPM_680,Inspect BPMs - F12,20.0d,32.0h,32.0h,05-12-23,06-09-23,0%,$0 ,,,0.0h,184.0d
          CM_BPM_640,Ship BPMs - J11,5.0d,4.0h,4.0h,05-24-23,05-31-23,0%,$0 ,,,0.0h,110.0d
          CM_BPM_700,RCV BPMs - F13,1.0d,0.0h,0.0h,05-30-23,05-30-23,0%,$0 ,,,0.0h,207.0d
          CM_BPM_710,Accept BPMs - F13,5.0d,0.0h,0.0h,05-30-23,06-05-23,0%,"$8,079 ",,,8079.0h,223.0d
          CM_BPM_720,Inspect BPMs - F13,20.0d,32.0h,32.0h,05-31-23,06-27-23,0%,$0 ,,,0.0h,207.0d
          CM_MS_5500,COMP: FNAL Deliver BPMs for additional crymodules,0.0d,0.0h,0.0h,,06-05-23,0%,$0 ,,,0.0h,369.0d
        L2HE - BL - 2021-10.1.02.05.28.04  Cavity String Hardware,,322.0d,286.0h,286.0h,04-04-22,07-13-23,,"$51,588 ",,,51588.0h,342.0d
          CM_CSH_500,Prepare Req: Cavity String Hardware,10.0d,0.0h,0.0h,04-04-22,04-15-22,0%,$0 ,,,0.0h,82.0d
          CM_CSH_510,Req: Cavity String Hardware,35.0d,0.0h,0.0h,04-18-22,06-06-22,0%,"$17,196 ",,,17196.0h,82.0d
          CM_CSH_499,SOTR Support Cavity String Hardware Procurement,309.0d,6.0h,6.0h,04-21-22,07-13-23,0%,$0 ,,,0.0h,342.0d
          CM_CSH_520,Requisition Approval Cycle: Cavity String Hardware,15.0d,0.0h,0.0h,06-07-22,06-27-22,0%,$0 ,,,0.0h,82.0d
          CM_CSH_530,Procurement Effort: Cavity String Hardware,35.0d,0.0h,0.0h,06-28-22,08-16-22,0%,$0 ,,,0.0h,82.0d
          CM_CSH_540,Award: Cavity String Hardware,60.0d,0.0h,0.0h,09-01-22,11-28-22,0%,"$17,196 ",,,17196.0h,71.0d
          CM_CSH_550,Vendor Lead Time - Cavity String Hardware,120.0d,0.0h,0.0h,11-29-22,05-22-23,0%,$0 ,,,0.0h,71.0d
          CM_CSH_570,RCV Cavity String Hardware - F11-13,1.0d,0.0h,0.0h,05-23-23,05-23-23,0%,$0 ,,,0.0h,125.0d
          CM_CSH_590,Inspect Cavity String Hardware - F11-13,5.0d,150.0h,150.0h,05-23-23,05-30-23,0%,$0 ,,,0.0h,125.0d
          CM_CSH_580,Accept Cavity String Hardware - F11-13,5.0d,0.0h,0.0h,05-23-23,05-30-23,0%,"$12,897 ",,,12897.0h,92.0d
          CM_CSH_630,Accept Cavity String Hardware - J11,5.0d,0.0h,0.0h,05-23-23,05-30-23,0%,"$4,299 ",,,4299.0h,72.0d
          CM_CSH_620,RCV Cavity String Hardware - J11,1.0d,0.0h,0.0h,05-23-23,05-23-23,0%,$0 ,,,0.0h,71.0d
          CM_CSH_640,Inspect Cavity String Hardware - J11,5.0d,50.0h,50.0h,05-24-23,05-31-23,0%,$0 ,,,0.0h,71.0d
          CM_CSH_600,Kit WS0 WS1 Hardware - F11-13,20.0d,60.0h,60.0h,05-31-23,06-27-23,0%,$0 ,,,0.0h,125.0d
          CM_CSH_650,Kit WS0 WS1 Hardware - J11,20.0d,20.0h,20.0h,06-01-23,06-28-23,0%,$0 ,,,0.0h,71.0d
          CM_CSH_655,Ship Kitted Materials (WS0 WS1 Hardware) for J11 to JLAB,10.0d,0.0h,0.0h,06-29-23,07-13-23,0%,$0 ,,,0.0h,71.0d
        L2HE - BL - 2021-10.1.02.05.28.05  Gate Valves,,46.0d,14.0h,14.0h,05-02-23,07-06-23,,$0 ,,,0.0h,347.0d
          CM_GV_499,SOTR Support for additional Gate Valves,46.0d,8.0h,8.0h,05-02-23,07-06-23,0%,$0 ,,,0.0h,347.0d
          CM_GV_500,RCV Gate Valves F11,1.0d,0.0h,0.0h,05-02-23,05-02-23,0%,$0 ,,,0.0h,123.0d
          CM_GV_510,Accept Gate Valves - F11,1.0d,0.0h,0.0h,05-03-23,05-03-23,0%,$0 ,,,0.0h,123.0d
          CM_GV_515,Inspect Gate Valves - F11,5.0d,2.0h,2.0h,05-03-23,05-09-23,0%,$0 ,,,0.0h,171.0d
          CM_GV_520,RCV Gate Valves F12,1.0d,0.0h,0.0h,05-31-23,05-31-23,0%,$0 ,,,0.0h,104.0d
          CM_GV_530,Accept Gate Valves - F12,1.0d,0.0h,0.0h,06-01-23,06-01-23,0%,$0 ,,,0.0h,104.0d
          CM_GV_535,Inspect Gate Valves - F12,5.0d,2.0h,2.0h,06-01-23,06-07-23,0%,$0 ,,,0.0h,186.0d
          CM_GV_540,RCV Gate Valves F13,1.0d,0.0h,0.0h,06-28-23,06-28-23,0%,$0 ,,,0.0h,85.0d
          CM_GV_550,Accept Gate Valves - F13,1.0d,0.0h,0.0h,06-29-23,06-29-23,0%,$0 ,,,0.0h,85.0d
          CM_GV_555,Inspect Gate Valves - F13,5.0d,2.0h,2.0h,06-29-23,07-06-23,0%,$0 ,,,0.0h,201.0d
      L2HE - BL - 2021-10.1.02.05.29  Additional 1.3 GHz Cryomodule Components - FNAL,,380.0d,6624.5h,6624.5h,09-01-22,04-01-24,,"$5,487,009 ",,,5487009.0h,163.0d
        CM_MS_9001,COMP: FNAL Cryomodule Procurement Complete for additional cryomodules,0.0d,0.0h,0.0h,,04-01-24,0%,$0 ,,,0.0h,163.0d
        L2HE - BL - 2021-10.1.02.05.29.01  2-Phase Circuit,,395.0d,242.5h,242.5h,09-01-22,04-01-24,,"$242,472 ",,,242472.0h,163.0d
          CM_2PC_499,SOTR Support for 2-Phase Circuit for additional cryomodules,395.0d,31.0h,31.0h,09-01-22,04-01-24,0%,$0 ,,,0.0h,163.0d
          CM_2PC_500,Prepare Req: 2-Phase Circuit for additional cryomodules,10.0d,0.0h,0.0h,09-01-22,09-15-22,0%,$0 ,,,0.0h,92.0d
          CM_2PC_510,Req: 2-Phase Circuit for additional cryomodules,20.0d,0.0h,0.0h,11-01-22,11-30-22,0%,"$80,824 ",,,80824.0h,60.0d
